Code commune;LIBGEO;DEP;Densité Médicale BV;Population;Evolution Population;Nb propriétaire;Nb Log Vacants;Nb Hotel;Nb Camping;PIB Régionnal
1453;Virieu-le-Petit;1;0,100905129;281;-17;63;15;0;0;173681
1454;Virignin;1;0,100905129;642;5;163;21;0;0;173681
1456;Vongnes;1;0,100905129;89;-1;27;4;0;0;173681
1457;Vonnas;1;1;2419;81;515;61;2;1;173681
2001;Abbécourt;2;0,068722762;447;1;149;9;0;0;42778
2002;Achery;2;0,076433121;542;8;171;2;0;0;42778
2003;Acy;2;1;952;23;263;21;0;0;42778
2004;Agnicourt-et-Séchelles;2;0,132752263;211;-3;57;17;0;0;42778
2005;Aguilcourt;2;0,072410325;359;18;84;2;0;0;42778
2006;Aisonville-et-Bernoville;2;0,087831043;289;2;78;28;1;0;42778
2007;Aizelles;2;0,077774053;94;4;26;4;0;0;42778
2008;Aizy-Jouy;2;0,100234663;240;10;75;5;0;0;42778
2009;Alaincourt;2;1;466;11;139;11;0;0;42778
2010;Allemant;2;0,068722762;117;6;37;5;0;0;42778
2011;Ambleny;2;1;1116;26;317;17;0;0;42778
2012;Ambrief;2;1;84;3;16;1;0;0;42778
2013;Amifontaine;2;0,072410325;388;9;106;8;0;0;42778
2014;Amigny-Rouy;2;0,068722762;626;4;195;12;0;0;42778
2015;Ancienville;2;0,075427422;78;-2;20;0;0;0;42778
2016;Andelain;2;0,076433121;158;2;47;2;0;0;42778
2017;Anguilcourt-le-Sart;2;0,076433121;268;-3;77;10;0;0;42778
2018;Anizy-le-Château;2;0,068722762;1902;63;519;60;0;0;42778
2019;Annois;2;0,078109286;382;10;105;4;0;0;42778
2020;Any-Martin-Rieux;2;0,072410325;504;7;161;7;0;0;42778
2021;Archon;2;0,132752263;84;-4;26;6;0;0;42778
2022;Arcy-Sainte-Restitue;2;0,080455917;369;9;107;11;0;0;42778
2023;Armentières-sur-Ourcq;2;0,080120684;105;5;28;4;0;0;42778
2024;Arrancy;2;0,077774053;50;1;13;4;0;0;42778
2025;Artemps;2;1;338;2;89;5;0;0;42778
2026;Artonges;2;0,069728461;145;0;43;12;0;0;42778
2027;Assis-sur-Serre;2;0,077774053;266;10;69;9;0;0;42778
2028;Athies-sous-Laon;2;0,077774053;2128;42;663;21;0;0;42778
2029;Attilly;2;1;394;15;105;7;0;0;42778
2030;Aubencheul-aux-Bois;2;1;272;9;72;20;0;0;42778
2031;Aubenton;2;0,072410325;713;-1;212;44;0;0;42778
2032;Aubigny-aux-Kaisnes;2;0,072410325;271;16;45;2;0;0;42778
2033;Aubigny-en-Laonnois;2;0,077774053;114;4;30;9;0;0;42778
2034;Audignicourt;2;0,068722762;98;3;26;10;0;0;42778
2035;Audigny;2;0,083473014;209;-5;65;7;0;0;42778
2036;Augy;2;0,096882333;70;3;20;6;0;0;42778
2037;Aulnois-sous-Laon;2;0,077774053;1216;68;327;10;0;0;42778
2038;Les Autels;2;0,132752263;74;-4;28;5;0;0;42778
2039;Autremencourt;2;0,073416024;161;0;33;5;0;0;42778
2040;Autreppes;2;0,086154878;142;-14;47;9;0;0;42778
2041;Autreville;2;0,068722762;761;8;238;13;0;0;42778
2042;Azy-sur-Marne;2;0,080120684;381;6;132;7;0;0;42778
2043;Bagneux;2;1;62;4;14;1;0;0;42778
2044;Bancigny;2;0,086154878;32;0;9;3;0;0;42778
2046;Barenton-Bugny;2;0,077774053;534;6;177;10;0;0;42778
2047;Barenton-Cel;2;0,077774053;133;13;20;5;0;0;42778
2048;Barenton-sur-Serre;2;0,077774053;109;3;36;5;0;0;42778
2049;Barisis;2;0,068722762;669;0;213;39;0;0;42778
2050;Barzy-en-Thiérache;2;0,098223265;313;0;91;11;0;0;42778
2051;Barzy-sur-Marne;2;0,074421723;356;-5;124;21;0;0;42778
2052;Bassoles-Aulers;2;0,068722762;144;8;35;1;0;0;42778
2053;Baulne-en-Brie;2;0,080120684;237;-5;91;6;1;0;42778
2054;Bazoches-sur-Vesles;2;0,065035199;383;7;115;12;0;0;42778
2055;Beaumé;2;0,072410325;118;1;40;1;0;0;42778
2056;Beaumont-en-Beine;2;0,068722762;137;1;48;1;0;0;42778
2057;Beaurevoir;2;1;1497;34;360;33;0;0;42778
2058;Beaurieux;2;1;705;32;199;8;0;0;42778
2059;Beautor;2;0,076433121;2981;220;502;76;0;0;42778
2060;Beauvois-en-Vermandois;2;1;305;20;80;5;0;0;42778
2061;Becquigny;2;0,087831043;273;4;67;18;0;0;42778
2062;Belleau;2;0,080120684;135;-3;42;2;0;0;42778
2063;Bellenglise;2;1;410;21;113;8;0;0;42778
2064;Belleu;2;1;4032;-194;763;44;0;0;42778
2065;Bellicourt;2;1;682;17;184;13;0;0;42778
2066;Benay;2;1;187;0;68;3;0;0;42778
2067;Bergues-sur-Sambre;2;0,098223265;195;-8;67;3;0;0;42778
2068;Berlancourt;2;0,073416024;93;-1;25;1;0;0;42778
2069;Berlise;2;0,132752263;100;-7;41;4;0;0;42778
2070;Bernot;2;0,083473014;455;-3;127;14;0;0;42778
2071;Berny-Rivière;2;0,04827355;582;18;169;13;0;1;42778
2072;Berrieux;2;0,077774053;160;4;51;6;0;0;42778
2073;Berry-au-Bac;2;0,072410325;528;10;139;15;1;0;42778
2074;Bertaucourt-Epourdon;2;0,076433121;515;22;140;17;0;0;42778
2075;Berthenicourt;2;1;199;10;62;1;0;0;42778
2076;Bertricourt;2;1;70;2;18;0;0;0;42778
2077;Berzy-le-Sec;2;1;395;18;120;7;0;0;42778
2078;Besmé;2;0,068722762;133;2;42;3;0;0;42778
2079;Besmont;2;0,072410325;146;-1;49;6;0;0;42778
2080;Besny-et-Loizy;2;0,077774053;350;16;88;2;0;0;42778
2081;Béthancourt-en-Vaux;2;0,068722762;368;7;103;11;0;0;42778
2082;Beugneux;2;0,080455917;83;0;24;9;0;0;42778
2083;Beuvardes;2;0,080455917;637;5;208;15;0;0;42778
2084;Bézu-le-Guéry;2;0,063359035;204;6;73;7;0;0;42778
2085;Bézu-Saint-Germain;2;0,080120684;478;12;153;11;0;0;42778
2086;Bichancourt;2;0,068722762;937;2;291;22;0;0;42778
2087;Bieuxy;2;1;25;1;5;0;0;0;42778
2088;Bièvres;2;0,077774053;76;2;21;5;0;0;42778
2089;Billy-sur-Aisne;2;1;1189;31;386;24;0;0;42778
2090;Billy-sur-Ourcq;2;1;201;10;46;5;0;0;42778
2091;Blanzy-lès-Fismes;2;0,065035199;93;2;19;1;0;0;42778
2093;Blérancourt;2;0,068722762;1196;43;323;38;1;0;42778
2094;Blesmes;2;0,080120684;381;9;111;11;0;0;42778
2095;Bohain-en-Vermandois;2;0,087831043;6593;131;1423;215;1;0;42778
2096;Bois-lès-Pargny;2;0,077774053;172;1;58;5;0;0;42778
2097;Boncourt;2;0,087831043;225;-4;75;11;0;0;42778
2098;Bonneil;2;0,080120684;374;3;115;12;0;0;42778
2099;Bonnesvalyn;2;0,080120684;198;12;57;6;0;0;42778
2100;Bony;2;1;124;11;18;5;0;0;42778
2101;Bosmont-sur-Serre;2;0,073416024;186;-17;59;7;0;0;42778
2102;Bouconville-Vauclair;2;0,077774053;161;-5;40;7;0;0;42778
2103;Boué;2;0,086154878;1289;29;319;34;0;0;42778
2104;Bouffignereux;2;0,072410325;110;6;29;1;0;0;42778
2105;Bouresches;2;0,080120684;183;-2;56;8;0;0;42778
2106;Bourg-et-Comin;2;0,100234663;679;-58;168;18;1;1;42778
2107;Bourguignon-sous-Coucy;2;0,068722762;83;5;25;1;0;0;42778
2108;Bourguignon-sous-Montbavin;2;0,068722762;121;3;40;7;0;0;42778
2109;La Bouteille;2;0,086154878;508;-2;161;9;0;0;42778
2110;Braine;2;0,096882333;2069;18;477;46;0;0;42778
2111;Brancourt-en-Laonnois;2;0,068722762;674;18;205;7;0;0;42778
2112;Brancourt-le-Grand;2;0,087831043;636;28;189;15;0;0;42778
2114;Brasles;2;0,080120684;1235;11;386;29;1;0;42778
2115;Braye-en-Laonnois;2;0,100234663;195;6;47;10;0;0;42778
2116;Braye-en-Thiérache;2;0,086154878;153;-6;49;7;0;0;42778
2117;Bray-Saint-Christophe;2;0,072410325;68;6;20;1;0;0;42778
2118;Braye;2;1;131;11;39;2;0;0;42778
2119;Brécy;2;0,080455917;318;13;103;10;0;0;42778
2120;Brenelle;2;0,096882333;190;6;46;4;0;0;42778
2121;Breny;2;0,080120684;238;-1;67;8;0;0;42778
2122;Brie;2;0,077774053;69;8;19;3;0;0;42778
2123;Brissay-Choigny;2;1;301;2;87;10;0;0;42778
2124;Brissy-Hamégicourt;2;1;626;-27;220;13;0;0;42778
2125;Brumetz;2;0,080120684;183;-2;46;5;0;0;42778
2126;Brunehamel;2;0,132752263;509;8;147;8;1;0;42778
2127;Bruyères-sur-Fère;2;0,080455917;217;11;52;6;0;0;42778
2128;Bruyères-et-Montbérault;2;0,077774053;1513;23;416;34;0;0;42778
2129;Bruys;2;0,096882333;19;2;4;4;0;0;42778
2130;Bucilly;2;0,072410325;218;5;70;9;0;1;42778
2131;Bucy-le-Long;2;1;1954;40;564;34;0;0;42778
2132;Bucy-lès-Cerny;2;0,077774053;170;9;52;4;0;0;42778
2133;Bucy-lès-Pierrepont;2;0,077774053;418;2;117;19;0;0;42778
2134;Buire;2;0,072410325;896;3;251;12;0;0;42778
2135;Buironfosse;2;0,086490111;1206;-58;280;40;0;0;42778
2136;Burelles;2;0,086154878;152;-1;45;8;0;0;42778
2137;Bussiares;2;0,080120684;101;2;29;6;0;0;42778
2138;Buzancy;2;1;169;5;49;2;0;0;42778
2139;Caillouël-Crépigny;2;0,068722762;426;10;125;7;0;0;42778
2140;Camelin;2;0,068722762;424;7;129;8;0;0;42778
2141;La Capelle;2;0,086490111;2004;-34;423;75;0;0;42778
2142;Castres;2;1;164;1;53;3;0;0;42778
2143;Le Catelet;2;1;220;-1;58;6;0;0;42778
2144;Caulaincourt;2;1;120;-1;34;3;0;0;42778
2145;Caumont;2;0,068722762;474;9;150;8;0;0;42778
2146;Celles-lès-Condé;2;0,080120684;77;-3;25;4;0;0;42778
2147;La Celle-sous-Montmirail;2;0,069728461;81;-1;28;4;0;0;42778
2148;Celles-sur-Aisne;2;0,100234663;205;5;54;8;0;0;42778
2149;Cerizy;2;1;48;5;7;1;0;0;42778
2150;Cerny-en-Laonnois;2;0,077774053;54;3;14;2;0;0;42778
2151;Cerny-lès-Bucy;2;0,077774053;114;4;35;6;0;0;42778
2152;Cerseuil;2;0,096882333;80;7;19;2;0;0;42778
2153;Cessières;2;0,077774053;438;24;133;2;0;0;42778
2154;Chacrise;2;1;339;11;96;7;0;0;42778
2155;Chaillevois;2;0,068722762;175;0;58;5;0;0;42778
2156;Chalandry;2;0,077774053;224;5;65;17;0;0;42778
2157;Chambry;2;0,077774053;784;11;238;11;0;0;42778
2158;Chamouille;2;0,077774053;204;7;48;1;1;0;42778
2159;Champs;2;0,068722762;275;8;79;7;0;0;42778
2160;Chaourse;2;0,132752263;522;-3;158;16;0;0;42778
2161;La Chapelle-Monthodon;2;0,074421723;209;8;60;15;0;0;42778
2162;La Chapelle-sur-Chézy;2;0,080120684;217;8;65;9;0;0;42778
2163;Charly;2;0,063359035;2728;47;539;85;0;1;42778
2164;Le Charmel;2;0,080120684;282;7;94;5;0;0;42778
2165;Charmes;2;0,076433121;1748;26;521;25;0;0;42778
2166;Chartèves;2;0,080120684;370;1;120;6;0;0;42778
2167;Chassemy;2;0,100234663;709;12;231;16;0;0;42778
2168;Château-Thierry;2;0,080120684;14966;541;2333;577;3;1;42778
2169;Châtillon-lès-Sons;2;0,073416024;88;2;27;4;0;0;42778
2170;Châtillon-sur-Oise;2;0,077774053;129;0;42;3;0;0;42778
2171;Chaudardes;2;1;83;3;26;2;0;0;42778
2172;Chaudun;2;1;282;26;65;4;0;0;42778
2173;Chauny;2;0,068722762;12512;590;2328;366;3;1;42778
2174;Chavignon;2;0,077774053;793;34;212;12;0;0;42778
2175;Chavigny;2;1;153;4;45;3;0;0;42778
2176;Chavonne;2;0,100234663;180;4;57;5;0;0;42778
2177;Chérêt;2;0,077774053;130;2;37;6;0;0;42778
2178;Chermizy-Ailles;2;0,077774053;70;-7;24;0;0;0;42778
2179;Chéry-Chartreuve;2;0,065035199;309;15;94;14;0;0;42778
2180;Chéry-lès-Pouilly;2;0,077774053;644;24;201;8;0;0;42778
2181;Chéry-lès-Rozoy;2;0,132752263;114;3;34;3;0;0;42778
2182;Chevennes;2;0,083473014;155;14;43;1;0;0;42778
2183;Chevregny;2;0,077774053;196;0;60;8;0;0;42778
2184;Chevresis-Monceau;2;0,077774053;367;-84;76;9;0;0;42778
2185;Chézy-en-Orxois;2;0,080120684;349;8;102;18;0;0;42778
2186;Chézy-sur-Marne;2;0,080120684;1324;-26;362;43;0;0;42778
2187;Chierry;2;0,080120684;1034;18;354;16;0;0;42778
2188;Chigny;2;0,083473014;160;-1;54;7;0;0;42778
2189;Chivres-en-Laonnois;2;0,077774053;339;1;98;7;0;0;42778
2190;Chivres-Val;2;1;574;25;177;0;0;0;42778
2191;Chivy-lès-Etouvelles;2;0,077774053;541;45;108;3;0;0;42778
2192;Chouy;2;0,080120684;318;5;84;15;0;0;42778
2193;Cierges;2;0,080455917;62;-4;17;3;0;0;42778
2194;Cilly;2;0,073416024;246;3;68;9;0;0;42778
2195;Ciry-Salsogne;2;0,096882333;648;16;195;17;0;1;42778
2196;Clacy-et-Thierret;2;0,077774053;304;20;92;10;0;0;42778
2197;Clairfontaine;2;0,086490111;497;31;133;10;0;0;42778
2198;Clamecy;2;1;273;17;82;3;0;0;42778
2199;Clastres;2;1;509;18;154;14;0;0;42778
2200;Clermont-les-Fermes;2;0,132752263;131;10;26;4;0;0;42778
2201;Coeuvres-et-Valsery;2;1;432;-119;89;17;0;0;42778
2203;Coincy;2;0,080455917;1149;36;293;38;0;0;42778
2204;Coingt;2;0,072410325;73;-4;33;2;0;0;42778
2205;Colligis-Crandelain;2;0,077774053;145;8;38;5;0;0;42778
2206;Colonfay;2;0,083473014;94;7;24;1;0;0;42778
2207;Commenchon;2;0,068722762;155;1;52;3;0;0;42778
2208;Concevreux;2;1;201;4;55;5;0;0;42778
2209;Condé-en-Brie;2;0,080120684;626;6;165;42;0;0;42778
2210;Condé-sur-Aisne;2;0,100234663;358;13;100;2;0;0;42778
2211;Condé-sur-Suippe;2;0,072410325;260;-2;65;7;0;0;42778
2212;Condren;2;0,076433121;683;12;201;20;0;0;42778
2213;Connigis;2;0,080120684;266;5;88;8;0;0;42778
2214;Contescourt;2;1;74;6;17;0;0;0;42778
2215;Corbeny;2;0,077774053;632;-14;172;12;0;0;42778
2216;Corcy;2;0,075427422;306;13;90;1;0;0;42778
2217;Coucy-le-Château-Auffrique;2;0,068722762;995;-94;232;35;2;0;42778
2218;Coucy-lès-Eppes;2;0,077774053;612;9;172;23;0;0;42778
2219;Coucy-la-Ville;2;0,068722762;176;-3;52;6;0;0;42778
2220;Coulonges-Cohan;2;0,080455917;369;-1;123;23;0;0;42778
2221;Coupru;2;0,063359035;144;6;37;0;0;0;42778
2222;Courbes;2;0,076433121;31;-4;5;3;0;0;42778
2223;Courboin;2;0,080120684;269;3;82;7;0;0;42778
2224;Courcelles-sur-Vesles;2;0,096882333;295;7;75;4;1;0;42778
2225;Courchamps;2;0,080120684;98;8;31;0;0;0;42778
2226;Courmelles;2;1;1657;35;522;18;0;0;42778
2227;Courmont;2;0,080455917;114;-1;32;5;0;0;42778
2228;Courtemont-Varennes;2;0,080120684;295;-36;80;12;0;0;42778
2229;Courtrizy-et-Fussigny;2;0,077774053;66;2;24;1;0;0;42778
2230;Couvrelles;2;0,096882333;194;8;43;1;0;0;42778
2231;Couvron-et-Aumencourt;2;0,077774053;1015;72;171;15;0;0;42778
2232;Coyolles;2;0,075427422;357;6;62;3;0;0;42778
2233;Cramaille;2;0,080455917;102;-4;29;2;0;0;42778
2234;Craonne;2;1;67;-5;13;6;0;0;42778
2235;Craonnelle;2;1;107;4;26;1;0;0;42778
2236;Crécy-au-Mont;2;1;289;5;72;13;0;0;42778
2237;Crécy-sur-Serre;2;0,077774053;1549;-65;346;54;1;0;42778
2238;Crépy;2;0,077774053;1710;15;409;22;0;0;42778
2239;Crézancy;2;0,080120684;1068;87;241;34;0;0;42778
2240;Croix-Fonsommes;2;0,087831043;218;-1;71;4;0;0;42778
2241;La Croix-sur-Ourcq;2;0,080120684;91;2;23;4;0;0;42778
2242;Crouttes-sur-Marne;2;0,063359035;634;6;165;24;0;0;42778
2243;Crouy;2;1;2622;58;677;48;1;0;42778
2244;Crupilly;2;0,083473014;64;2;21;3;0;0;42778
2245;Cuffies;2;1;1489;11;379;20;0;0;42778
2246;Cugny;2;0,072410325;505;0;150;10;0;0;42778
2248;Cuirieux;2;0,073416024;143;13;38;6;0;0;42778
2249;Cuiry-Housse;2;0,096882333;110;5;23;4;0;0;42778
2250;Cuiry-lès-Chaudardes;2;1;42;0;15;0;0;0;42778
2251;Cuiry-lès-Iviers;2;0,132752263;40;0;11;0;0;0;42778
2252;Cuissy-et-Geny;2;1;59;1;17;3;0;0;42778
2253;Cuisy-en-Almont;2;1;355;10;94;14;0;0;42778
2254;Cutry;2;1;98;3;27;5;0;0;42778
2255;Cys-la-Commune;2;0,100234663;127;2;42;6;0;0;42778
2256;Dagny-Lambercy;2;0,132752263;159;-5;36;0;0;0;42778
2257;Dallon;2;1;401;7;121;7;0;0;42778
2258;Dammard;2;0,080120684;418;27;111;2;0;0;42778
2259;Dampleux;2;0,075427422;380;17;119;5;0;0;42778
2260;Danizy;2;0,076433121;560;-7;174;19;0;0;42778
2261;Dercy;2;0,077774053;399;-15;130;11;0;0;42778
2262;Deuillet;2;0,076433121;165;13;47;3;0;0;42778
2263;Dhuizel;2;0,065035199;104;5;28;2;0;0;42778
2264;Dizy-le-Gros;2;0,132752263;754;-3;245;18;0;0;42778
2265;Dohis;2;0,132752263;111;-3;40;1;0;0;42778
2266;Dolignon;2;0,132752263;46;-4;15;0;0;0;42778
2267;Dommiers;2;1;279;4;76;12;0;0;42778
2268;Domptin;2;0,063359035;530;32;164;16;1;0;42778
2269;Dorengt;2;0,098223265;142;0;41;6;0;0;42778
2270;Douchy;2;1;150;9;40;5;0;0;42778
2271;Dravegny;2;0,065035199;149;5;32;7;0;0;42778
2272;Droizy;2;1;79;3;25;1;0;0;42778
2273;Dury;2;0,072410325;177;4;50;3;0;0;42778
2274;Ebouleau;2;0,077774053;203;9;54;1;0;0;42778
2275;Effry;2;0,072410325;406;14;107;12;0;0;42778
2276;Englancourt;2;0,083473014;125;-3;40;2;0;0;42778
2277;Epagny;2;1;333;19;89;13;0;0;42778
2278;Eparcy;2;0,072410325;49;4;12;1;0;0;42778
2279;Epaux-Bézu;2;0,080120684;534;23;164;10;0;0;42778
2280;Epieds;2;0,080120684;331;17;100;15;0;0;42778
2281;L' Epine-aux-Bois;2;0,069728461;231;0;71;9;0;0;42778
2282;Eppes;2;0,077774053;348;4;113;1;0;0;42778
2283;Erlon;2;0,073416024;300;14;81;4;0;0;42778
2284;Erloy;2;0,086490111;123;-3;40;5;0;0;42778
2286;Esquéhéries;2;0,098223265;866;11;252;36;0;0;42778
2287;Essigny-le-Grand;2;1;1197;53;352;16;0;0;42778
2288;Essigny-le-Petit;2;1;377;13;108;11;0;0;42778
2289;Essises;2;0,080120684;370;6;121;5;0;0;42778
2290;Essômes-sur-Marne;2;0,080120684;2483;69;742;51;1;0;42778
2291;Estrées;2;1;446;2;123;18;0;0;42778
2292;Etampes-sur-Marne;2;0,080120684;1311;50;382;28;0;0;42778
2293;Etaves-et-Bocquiaux;2;0,087831043;601;10;174;20;0;0;42778
2294;Etouvelles;2;0,077774053;199;2;62;4;0;0;42778
2295;Etréaupont;2;0,086490111;934;1;266;18;1;1;42778
2296;Etreillers;2;1;1104;-52;309;13;0;0;42778
2297;Etrépilly;2;0,080120684;85;4;22;4;0;0;42778
2298;Etreux;2;0,086154878;1669;84;397;47;0;0;42778
2299;Evergnicourt;2;0,072410325;550;16;153;8;0;0;42778
2301;Faucoucourt;2;0,068722762;280;15;74;8;0;0;42778
2302;Faverolles;2;0,075427422;319;14;75;15;0;0;42778
2303;Fayet;2;1;580;8;198;7;1;0;42778
2304;La Fère;2;0,076433121;2817;53;308;130;0;1;42778
2305;Fère-en-Tardenois;2;0,080455917;3355;136;676;101;1;1;42778
2306;La Ferté-Chevresis;2;0,077774053;567;-22;193;28;0;0;42778
2307;La Ferté-Milon;2;0,075427422;2108;61;488;95;0;0;42778
2308;Fesmy-le-Sart;2;0,098223265;463;3;134;22;0;0;42778
2309;Festieux;2;0,077774053;509;25;132;4;0;0;42778
2310;Fieulaine;2;1;253;-4;93;11;0;0;42778
2311;Filain;2;0,077774053;89;3;23;1;0;0;42778
2312;La Flamengrie;2;0,086490111;1099;70;268;33;0;0;42778
2313;Flavigny-le-Grand-et-Beaurain;2;0,083473014;464;15;141;16;0;0;42778
2315;Flavy-le-Martel;2;0,078109286;1520;-139;424;40;0;0;42778
2316;Fleury;2;0,075427422;148;5;45;1;0;0;42778
2317;Fluquières;2;1;197;11;56;4;0;0;42778
2318;Folembray;2;0,068722762;1492;15;419;37;0;0;42778
2319;Fonsommes;2;1;554;23;146;6;0;0;42778
2320;Fontaine-lès-Clercs;2;1;274;8;80;5;0;0;42778
2321;Fontaine-lès-Vervins;2;0,086154878;812;24;220;12;0;0;42778
2322;Fontaine-Notre-Dame;2;1;381;13;118;6;0;0;42778
2323;Fontaine-Uterte;2;1;119;3;33;5;0;0;42778
2324;Fontenelle;2;0,098223265;272;0;79;3;0;0;42778
2325;Fontenelle-en-Brie;2;0,069728461;171;3;53;5;0;0;42778
2326;Fontenoy;2;0,04827355;532;18;147;7;1;0;42778
2327;Foreste;2;0,072410325;142;10;34;8;0;0;42778
2328;Fossoy;2;0,080120684;618;19;174;14;0;0;42778
2329;Fourdrain;2;0,076433121;433;-4;120;7;0;0;42778
2330;Francilly-Selency;2;1;435;18;135;1;0;0;42778
2331;Franqueville;2;0,086154878;123;1;33;2;0;0;42778
2332;Fresnes-en-Tardenois;2;0,080455917;263;8;74;4;0;0;42778
2333;Fresnes;2;0,068722762;151;11;36;3;0;0;42778
2334;Fresnoy-le-Grand;2;0,123030506;3272;151;792;77;0;0;42778
2335;Fressancourt;2;0,076433121;184;7;54;5;0;0;42778
2336;Frières-Faillouël;2;0,076433121;773;24;231;20;0;0;42778
2337;Froidestrées;2;0,086490111;219;1;61;3;0;0;42778
2338;Froidmont-Cohartille;2;0,073416024;209;7;62;7;0;0;42778
2339;Gandelu;2;0,080120684;640;37;197;12;0;0;42778
2340;Gauchy;2;1;5604;274;1338;44;1;0;42778
2341;Gercy;2;0,086154878;314;-3;95;10;0;0;42778
2342;Gergny;2;0,086490111;152;-1;42;7;0;0;42778
2343;Germaine;2;1;67;2;22;0;0;0;42778
2344;Gernicourt;2;0,072410325;55;0;13;1;0;0;42778
2345;Gibercourt;2;1;37;4;10;1;0;0;42778
2346;Gizy;2;0,077774053;664;-9;202;21;0;0;42778
2347;Gland;2;0,080120684;452;14;144;20;0;0;42778
2348;Glennes;2;0,065035199;142;8;44;7;0;0;42778
2349;Goudelancourt-lès-Berrieux;2;0,077774053;74;-1;17;0;0;0;42778
2350;Goudelancourt-lès-Pierrepont;2;0,077774053;147;-2;38;11;0;0;42778
2351;Goussancourt;2;0,080455917;68;-10;31;4;0;0;42778
2352;Gouy;2;1;649;-7;157;26;0;0;42778
2353;Grandlup-et-Fay;2;0,077774053;325;6;95;7;0;0;42778
2354;Grandrieux;2;0,132752263;97;0;29;3;0;0;42778
2355;Gricourt;2;1;739;51;195;4;0;0;42778
2356;Grisolles;2;0,080120684;159;7;45;6;0;0;42778
2357;Gronard;2;0,086154878;78;2;23;1;0;0;42778
2358;Grougis;2;0,087831043;348;7;106;13;0;0;42778
2359;Grugies;2;1;906;51;232;17;0;0;42778
2360;Guignicourt;2;0,072410325;2203;83;548;27;0;1;42778
2361;Guise;2;0,083473014;5896;28;1140;191;1;1;42778
2362;Guivry;2;0,068722762;221;-3;71;3;0;0;42778
2363;Guny;2;0,068722762;446;-13;119;13;0;0;42778
2364;Guyencourt;2;1;224;8;77;1;0;0;42778
2366;Hannapes;2;0,083473014;278;3;81;18;0;0;42778
2367;Happencourt;2;1;162;7;43;4;0;0;42778
2368;Haramont;2;0,075427422;574;18;165;17;0;0;42778
2369;Harcigny;2;0,086154878;264;-7;89;5;0;0;42778
2370;Hargicourt;2;1;559;22;156;21;0;0;42778
2371;Harly;2;1;1801;68;545;23;0;0;42778
2372;Hartennes-et-Taux;2;1;358;14;93;8;0;0;42778
2373;Hary;2;0,086154878;231;5;75;3;0;0;42778
2374;Lehaucourt;2;1;832;57;195;10;0;0;42778
2375;Hautevesnes;2;0,080120684;146;1;39;2;0;0;42778
2376;Hauteville;2;0,083473014;172;7;51;4;0;0;42778
2377;Haution;2;0,086154878;153;2;45;1;0;0;42778
2378;La Hérie;2;0,072410325;164;4;52;4;0;0;42778
2379;Le Hérie-la-Viéville;2;0,083473014;243;-7;71;7;0;0;42778
2380;Hinacourt;2;1;41;-1;10;1;0;0;42778
2381;Hirson;2;0,072410325;10327;376;1996;365;1;1;42778
2382;Holnon;2;1;1335;42;352;8;1;0;42778
2383;Homblières;2;1;1460;108;344;20;0;1;42778
2384;Houry;2;0,086154878;59;5;13;2;0;0;42778
2385;Housset;2;0,083473014;193;9;46;10;0;0;42778
2386;Iron;2;0,083473014;225;-10;75;9;0;0;42778
2387;Itancourt;2;1;1048;70;273;6;0;0;42778
2388;Iviers;2;0,072410325;172;-17;69;3;0;0;42778
2389;Jaulgonne;2;0,080120684;616;-11;219;26;0;0;42778
2390;Jeancourt;2;1;263;1;73;6;0;0;42778
2391;Jeantes;2;0,072410325;213;-6;74;13;0;0;42778
2392;Joncourt;2;1;332;7;101;7;0;0;42778
2393;Jouaignes;2;0,096882333;151;4;37;3;0;0;42778
2395;Jumencourt;2;0,068722762;119;5;34;2;0;0;42778
2396;Jumigny;2;1;68;4;17;2;0;0;42778
2397;Jussy;2;0,078109286;1290;63;328;40;0;0;42778
2398;Juvigny;2;1;277;22;53;13;0;0;42778
2399;Juvincourt-et-Damary;2;0,072410325;370;22;100;10;0;0;42778
2400;Laffaux;2;1;145;8;37;3;0;0;42778
2401;Laigny;2;0,086154878;221;-2;63;3;0;0;42778
2402;Lanchy;2;1;63;6;12;0;0;0;42778
2403;Landifay-et-Bertaignemont;2;0,083473014;279;2;89;21;0;0;42778
2404;Landouzy-la-Cour;2;0,086154878;174;0;55;10;0;0;42778
2405;Landouzy-la-Ville;2;0,072410325;530;2;167;15;0;0;42778
2406;Landricourt;2;0,068722762;128;11;35;3;0;0;42778
2407;Laniscourt;2;0,077774053;185;9;60;0;0;0;42778
2408;Laon;2;0,077774053;26241;1765;3639;949;10;1;42778
2409;Lappion;2;0,087831043;292;-5;89;15;0;0;42778
2410;Largny-sur-Automne;2;0,075427422;257;8;75;1;0;0;42778
2411;Latilly;2;0,080120684;179;4;51;7;0;0;42778
2412;Launoy;2;1;68;3;16;2;0;0;42778
2413;Laval-en-Laonnois;2;0,077774053;213;12;66;9;0;0;42778
2414;Lavaqueresse;2;0,083473014;209;-4;57;8;0;0;42778
2415;Laversine;2;1;99;-4;28;8;0;0;42778
2416;Lemé;2;0,083473014;476;0;152;15;0;0;42778
2417;Lempire;2;0,08079115;107;-6;36;6;0;0;42778
2418;Lerzy;2;0,086490111;213;-6;65;4;0;0;42778
2419;Leschelles;2;0,098223265;280;-5;78;10;0;0;42778
2420;Lesdins;2;1;749;19;231;14;0;0;42778
2421;Lesges;2;0,096882333;81;1;17;7;0;0;42778
